id_dis,territorio,id_tiempo,razon,numero_sociedades
4983,"Balears, Illes",201406,Por fusión,0.0
4984,"Balears, Illes",201405,Por fusión,1.0
4985,"Balears, Illes",201404,Por fusión,1.0
4986,"Balears, Illes",201403,Por fusión,5.0
4987,"Balears, Illes",201402,Por fusión,20.0
4988,"Balears, Illes",201401,Por fusión,9.0
4989,"Balears, Illes",201312,Por fusión,11.0
4990,"Balears, Illes",201311,Por fusión,3.0
4991,"Balears, Illes",201310,Por fusión,15.0
4992,"Balears, Illes",201309,Por fusión,2.0
4993,"Balears, Illes",201308,Por fusión,4.0
4994,"Balears, Illes",201307,Por fusión,4.0
4995,"Balears, Illes",201306,Por fusión,0.0
4996,"Balears, Illes",201305,Por fusión,11.0
4997,"Balears, Illes",201304,Por fusión,2.0
4998,"Balears, Illes",201303,Por fusión,3.0
4999,"Balears, Illes",201302,Por fusión,4.0
5000,"Balears, Illes",201301,Por fusión,9.0
5001,"Balears, Illes",201212,Por fusión,7.0
5002,"Balears, Illes",201211,Por fusión,5.0
5003,"Balears, Illes",201210,Por fusión,3.0
5004,"Balears, Illes",201209,Por fusión,15.0
5005,"Balears, Illes",201208,Por fusión,3.0
5006,"Balears, Illes",201207,Por fusión,11.0
5007,"Balears, Illes",201206,Por fusión,7.0
5008,"Balears, Illes",201205,Por fusión,10.0
5009,"Balears, Illes",201204,Por fusión,2.0
5010,"Balears, Illes",201203,Por fusión,10.0
5011,"Balears, Illes",201202,Por fusión,2.0
5012,"Balears, Illes",201201,Por fusión,23.0
5013,"Balears, Illes",201112,Por fusión,12.0
5014,"Balears, Illes",201111,Por fusión,2.0
5015,"Balears, Illes",201110,Por fusión,1.0
5016,"Balears, Illes",201109,Por fusión,5.0
5017,"Balears, Illes",201108,Por fusión,3.0
5018,"Balears, Illes",201107,Por fusión,6.0
5019,"Balears, Illes",201106,Por fusión,17.0
5020,"Balears, Illes",201105,Por fusión,1.0
5021,"Balears, Illes",201104,Por fusión,16.0
5022,"Balears, Illes",201103,Por fusión,5.0
5023,"Balears, Illes",201102,Por fusión,7.0
5024,"Balears, Illes",201101,Por fusión,6.0
5025,"Balears, Illes",201012,Por fusión,17.0
5026,"Balears, Illes",201011,Por fusión,5.0
5027,"Balears, Illes",201010,Por fusión,2.0
5028,"Balears, Illes",201009,Por fusión,6.0
5029,"Balears, Illes",201008,Por fusión,5.0
5030,"Balears, Illes",201007,Por fusión,9.0
5031,"Balears, Illes",201006,Por fusión,9.0
5032,"Balears, Illes",201005,Por fusión,1.0
5033,"Balears, Illes",201004,Por fusión,3.0
5034,"Balears, Illes",201003,Por fusión,1.0
5035,"Balears, Illes",201002,Por fusión,5.0
5036,"Balears, Illes",201001,Por fusión,13.0
5037,"Balears, Illes",200912,Por fusión,9.0
5038,"Balears, Illes",200911,Por fusión,15.0
5039,"Balears, Illes",200910,Por fusión,10.0
5040,"Balears, Illes",200909,Por fusión,11.0
5041,"Balears, Illes",200908,Por fusión,4.0
5042,"Balears, Illes",200907,Por fusión,0.0
5043,"Balears, Illes",200906,Por fusión,7.0
5044,"Balears, Illes",200905,Por fusión,0.0
5045,"Balears, Illes",200904,Por fusión,4.0
5046,"Balears, Illes",200903,Por fusión,0.0
5047,"Balears, Illes",200902,Por fusión,3.0
5048,"Balears, Illes",200901,Por fusión,15.0
5049,"Balears, Illes",200812,Por fusión,5.0
5050,"Balears, Illes",200811,Por fusión,4.0
5051,"Balears, Illes",200810,Por fusión,4.0
5052,"Balears, Illes",200809,Por fusión,6.0
5053,"Balears, Illes",200808,Por fusión,2.0
5054,"Balears, Illes",200807,Por fusión,0.0
5055,"Balears, Illes",200806,Por fusión,4.0
5056,"Balears, Illes",200805,Por fusión,1.0
5057,"Balears, Illes",200804,Por fusión,2.0
5058,"Balears, Illes",200803,Por fusión,2.0
5059,"Balears, Illes",200802,Por fusión,2.0
5060,"Balears, Illes",200801,Por fusión,6.0
5061,Canarias,202604,Por fusión,12.0
5062,Canarias,202603,Por fusión,3.0
5063,Canarias,202602,Por fusión,3.0
5064,Canarias,202601,Por fusión,7.0
5065,Canarias,202512,Por fusión,15.0
5066,Canarias,202511,Por fusión,4.0
5067,Canarias,202510,Por fusión,4.0
5068,Canarias,202509,Por fusión,4.0
5069,Canarias,202508,Por fusión,2.0
5070,Canarias,202507,Por fusión,9.0
5071,Canarias,202506,Por fusión,2.0
5072,Canarias,202505,Por fusión,5.0
5073,Canarias,202504,Por fusión,4.0
5074,Canarias,202503,Por fusión,3.0
5075,Canarias,202502,Por fusión,1.0
5076,Canarias,202501,Por fusión,4.0
5077,Canarias,202412,Por fusión,6.0
5078,Canarias,202411,Por fusión,3.0
5079,Canarias,202410,Por fusión,6.0
5080,Canarias,202409,Por fusión,1.0
5081,Canarias,202408,Por fusión,4.0
5082,Canarias,202407,Por fusión,4.0
5083,Canarias,202406,Por fusión,4.0
5084,Canarias,202405,Por fusión,2.0
5085,Canarias,202404,Por fusión,7.0
5086,Canarias,202403,Por fusión,1.0
5087,Canarias,202402,Por fusión,4.0
5088,Canarias,202401,Por fusión,30.0
5089,Canarias,202312,Por fusión,3.0
5090,Canarias,202311,Por fusión,4.0
5091,Canarias,202310,Por fusión,1.0
5092,Canarias,202309,Por fusión,3.0
5093,Canarias,202308,Por fusión,10.0
5094,Canarias,202307,Por fusión,2.0
5095,Canarias,202306,Por fusión,2.0
5096,Canarias,202305,Por fusión,1.0
5097,Canarias,202304,Por fusión,0.0
5098,Canarias,202303,Por fusión,6.0
5099,Canarias,202302,Por fusión,9.0
5100,Canarias,202301,Por fusión,9.0
5101,Canarias,202212,Por fusión,6.0
5102,Canarias,202211,Por fusión,13.0
5103,Canarias,202210,Por fusión,1.0
5104,Canarias,202209,Por fusión,3.0
5105,Canarias,202208,Por fusión,0.0
5106,Canarias,202207,Por fusión,5.0
5107,Canarias,202206,Por fusión,2.0
5108,Canarias,202205,Por fusión,7.0
5109,Canarias,202204,Por fusión,2.0
5110,Canarias,202203,Por fusión,3.0
5111,Canarias,202202,Por fusión,14.0
5112,Canarias,202201,Por fusión,6.0
5113,Canarias,202112,Por fusión,3.0
5114,Canarias,202111,Por fusión,1.0
5115,Canarias,202110,Por fusión,4.0
5116,Canarias,202109,Por fusión,3.0
5117,Canarias,202108,Por fusión,1.0
5118,Canarias,202107,Por fusión,2.0
5119,Canarias,202106,Por fusión,0.0
5120,Canarias,202105,Por fusión,3.0
5121,Canarias,202104,Por fusión,3.0
5122,Canarias,202103,Por fusión,3.0
5123,Canarias,202102,Por fusión,6.0
5124,Canarias,202101,Por fusión,4.0
5125,Canarias,202012,Por fusión,3.0
5126,Canarias,202011,Por fusión,3.0
5127,Canarias,202010,Por fusión,6.0
5128,Canarias,202009,Por fusión,2.0
5129,Canarias,202008,Por fusión,1.0
5130,Canarias,202007,Por fusión,0.0
5131,Canarias,202006,Por fusión,0.0
5132,Canarias,202005,Por fusión,0.0
5133,Canarias,202004,Por fusión,0.0
5134,Canarias,202003,Por fusión,2.0
5135,Canarias,202002,Por fusión,2.0
5136,Canarias,202001,Por fusión,8.0
5137,Canarias,201912,Por fusión,9.0
5138,Canarias,201911,Por fusión,3.0
5139,Canarias,201910,Por fusión,10.0
5140,Canarias,201909,Por fusión,2.0
5141,Canarias,201908,Por fusión,4.0
5142,Canarias,201907,Por fusión,7.0
5143,Canarias,201906,Por fusión,2.0
5144,Canarias,201905,Por fusión,23.0
5145,Canarias,201904,Por fusión,4.0
5146,Canarias,201903,Por fusión,3.0
5147,Canarias,201902,Por fusión,4.0
5148,Canarias,201901,Por fusión,6.0
5149,Canarias,201812,Por fusión,3.0
5150,Canarias,201811,Por fusión,12.0
5151,Canarias,201810,Por fusión,5.0
5152,Canarias,201809,Por fusión,4.0
5153,Canarias,201808,Por fusión,2.0
5154,Canarias,201807,Por fusión,2.0
5155,Canarias,201806,Por fusión,4.0
5156,Canarias,201805,Por fusión,7.0
5157,Canarias,201804,Por fusión,2.0
5158,Canarias,201803,Por fusión,5.0
5159,Canarias,201802,Por fusión,2.0
5160,Canarias,201801,Por fusión,6.0
5161,Canarias,201712,Por fusión,4.0
5162,Canarias,201711,Por fusión,3.0
5163,Canarias,201710,Por fusión,4.0
5164,Canarias,201709,Por fusión,1.0
5165,Canarias,201708,Por fusión,6.0
5166,Canarias,201707,Por fusión,5.0
5167,Canarias,201706,Por fusión,4.0
5168,Canarias,201705,Por fusión,1.0
5169,Canarias,201704,Por fusión,1.0
5170,Canarias,201703,Por fusión,4.0
5171,Canarias,201702,Por fusión,1.0
5172,Canarias,201701,Por fusión,14.0
5173,Canarias,201612,Por fusión,2.0
5174,Canarias,201611,Por fusión,5.0
5175,Canarias,201610,Por fusión,4.0
5176,Canarias,201609,Por fusión,1.0
5177,Canarias,201608,Por fusión,5.0
5178,Canarias,201607,Por fusión,1.0
5179,Canarias,201606,Por fusión,7.0
5180,Canarias,201605,Por fusión,4.0
5181,Canarias,201604,Por fusión,1.0
5182,Canarias,201603,Por fusión,7.0
5183,Canarias,201602,Por fusión,5.0
5184,Canarias,201601,Por fusión,6.0
5185,Canarias,201512,Por fusión,9.0
5186,Canarias,201511,Por fusión,6.0
5187,Canarias,201510,Por fusión,5.0
5188,Canarias,201509,Por fusión,0.0
5189,Canarias,201508,Por fusión,6.0
5190,Canarias,201507,Por fusión,5.0
5191,Canarias,201506,Por fusión,0.0
5192,Canarias,201505,Por fusión,4.0
5193,Canarias,201504,Por fusión,1.0
5194,Canarias,201503,Por fusión,4.0
5195,Canarias,201502,Por fusión,4.0
5196,Canarias,201501,Por fusión,8.0
5197,Canarias,201412,Por fusión,7.0
5198,Canarias,201411,Por fusión,5.0
5199,Canarias,201410,Por fusión,13.0
5200,Canarias,201409,Por fusión,2.0
5201,Canarias,201408,Por fusión,6.0
5202,Canarias,201407,Por fusión,5.0
5203,Canarias,201406,Por fusión,0.0
5204,Canarias,201405,Por fusión,8.0
5205,Canarias,201404,Por fusión,21.0
5206,Canarias,201403,Por fusión,10.0
5207,Canarias,201402,Por fusión,5.0
5208,Canarias,201401,Por fusión,8.0
5209,Canarias,201312,Por fusión,5.0
5210,Canarias,201311,Por fusión,5.0
5211,Canarias,201310,Por fusión,7.0
5212,Canarias,201309,Por fusión,4.0
5213,Canarias,201308,Por fusión,1.0
5214,Canarias,201307,Por fusión,4.0
5215,Canarias,201306,Por fusión,2.0
5216,Canarias,201305,Por fusión,5.0
5217,Canarias,201304,Por fusión,10.0
5218,Canarias,201303,Por fusión,7.0
5219,Canarias,201302,Por fusión,15.0
5220,Canarias,201301,Por fusión,9.0
5221,Canarias,201212,Por fusión,8.0
5222,Canarias,201211,Por fusión,7.0
5223,Canarias,201210,Por fusión,1.0
5224,Canarias,201209,Por fusión,2.0
5225,Canarias,201208,Por fusión,12.0
5226,Canarias,201207,Por fusión,5.0
5227,Canarias,201206,Por fusión,8.0
5228,Canarias,201205,Por fusión,1.0
5229,Canarias,201204,Por fusión,7.0
5230,Canarias,201203,Por fusión,15.0
5231,Canarias,201202,Por fusión,3.0
5232,Canarias,201201,Por fusión,9.0
5233,Canarias,201112,Por fusión,8.0
5234,Canarias,201111,Por fusión,12.0
5235,Canarias,201110,Por fusión,7.0
5236,Canarias,201109,Por fusión,2.0
5237,Canarias,201108,Por fusión,1.0
5238,Canarias,201107,Por fusión,7.0
5239,Canarias,201106,Por fusión,5.0
5240,Canarias,201105,Por fusión,3.0
5241,Canarias,201104,Por fusión,10.0
5242,Canarias,201103,Por fusión,11.0
5243,Canarias,201102,Por fusión,19.0
5244,Canarias,201101,Por fusión,19.0
5245,Canarias,201012,Por fusión,10.0
5246,Canarias,201011,Por fusión,6.0
5247,Canarias,201010,Por fusión,23.0
5248,Canarias,201009,Por fusión,6.0
5249,Canarias,201008,Por fusión,0.0
5250,Canarias,201007,Por fusión,8.0
5251,Canarias,201006,Por fusión,8.0
5252,Canarias,201005,Por fusión,4.0
5253,Canarias,201004,Por fusión,3.0
5254,Canarias,201003,Por fusión,6.0
5255,Canarias,201002,Por fusión,9.0
5256,Canarias,201001,Por fusión,25.0
5257,Canarias,200912,Por fusión,23.0
5258,Canarias,200911,Por fusión,4.0
5259,Canarias,200910,Por fusión,7.0
5260,Canarias,200909,Por fusión,3.0
5261,Canarias,200908,Por fusión,12.0
5262,Canarias,200907,Por fusión,7.0
5263,Canarias,200906,Por fusión,3.0
5264,Canarias,200905,Por fusión,5.0
5265,Canarias,200904,Por fusión,32.0
5266,Canarias,200903,Por fusión,1.0
5267,Canarias,200902,Por fusión,8.0
5268,Canarias,200901,Por fusión,18.0
5269,Canarias,200812,Por fusión,17.0
5270,Canarias,200811,Por fusión,5.0
5271,Canarias,200810,Por fusión,5.0
5272,Canarias,200809,Por fusión,6.0
5273,Canarias,200808,Por fusión,4.0
5274,Canarias,200807,Por fusión,2.0
5275,Canarias,200806,Por fusión,2.0
5276,Canarias,200805,Por fusión,3.0
5277,Canarias,200804,Por fusión,5.0
5278,Canarias,200803,Por fusión,2.0
5279,Canarias,200802,Por fusión,7.0
5280,Canarias,200801,Por fusión,7.0
5281,Cantabria,202604,Por fusión,7.0
5282,Cantabria,202603,Por fusión,1.0
5283,Cantabria,202602,Por fusión,2.0
5284,Cantabria,202601,Por fusión,5.0
5285,Cantabria,202512,Por fusión,0.0
5286,Cantabria,202511,Por fusión,2.0
5287,Cantabria,202510,Por fusión,2.0
5288,Cantabria,202509,Por fusión,0.0
5289,Cantabria,202508,Por fusión,0.0
5290,Cantabria,202507,Por fusión,1.0
5291,Cantabria,202506,Por fusión,2.0
5292,Cantabria,202505,Por fusión,0.0
5293,Cantabria,202504,Por fusión,0.0
5294,Cantabria,202503,Por fusión,0.0
5295,Cantabria,202502,Por fusión,5.0
5296,Cantabria,202501,Por fusión,2.0
5297,Cantabria,202412,Por fusión,5.0
5298,Cantabria,202411,Por fusión,2.0
5299,Cantabria,202410,Por fusión,1.0
5300,Cantabria,202409,Por fusión,3.0
5301,Cantabria,202408,Por fusión,2.0
5302,Cantabria,202407,Por fusión,1.0
5303,Cantabria,202406,Por fusión,0.0
5304,Cantabria,202405,Por fusión,1.0
5305,Cantabria,202404,Por fusión,2.0
5306,Cantabria,202403,Por fusión,0.0
5307,Cantabria,202402,Por fusión,4.0
5308,Cantabria,202401,Por fusión,1.0
5309,Cantabria,202312,Por fusión,0.0
5310,Cantabria,202311,Por fusión,2.0
5311,Cantabria,202310,Por fusión,2.0
5312,Cantabria,202309,Por fusión,0.0
5313,Cantabria,202308,Por fusión,1.0
5314,Cantabria,202307,Por fusión,11.0
5315,Cantabria,202306,Por fusión,0.0
5316,Cantabria,202305,Por fusión,0.0
5317,Cantabria,202304,Por fusión,0.0
5318,Cantabria,202303,Por fusión,1.0
5319,Cantabria,202302,Por fusión,5.0
5320,Cantabria,202301,Por fusión,6.0
5321,Cantabria,202212,Por fusión,0.0
5322,Cantabria,202211,Por fusión,2.0
5323,Cantabria,202210,Por fusión,1.0
5324,Cantabria,202209,Por fusión,1.0
5325,Cantabria,202208,Por fusión,1.0
5326,Cantabria,202207,Por fusión,0.0
5327,Cantabria,202206,Por fusión,1.0
5328,Cantabria,202205,Por fusión,6.0
5329,Cantabria,202204,Por fusión,0.0
5330,Cantabria,202203,Por fusión,2.0
5331,Cantabria,202202,Por fusión,1.0
5332,Cantabria,202201,Por fusión,1.0
5333,Cantabria,202112,Por fusión,6.0
5334,Cantabria,202111,Por fusión,1.0
5335,Cantabria,202110,Por fusión,1.0
5336,Cantabria,202109,Por fusión,1.0
5337,Cantabria,202108,Por fusión,1.0
5338,Cantabria,202107,Por fusión,0.0
5339,Cantabria,202106,Por fusión,0.0
5340,Cantabria,202105,Por fusión,0.0
5341,Cantabria,202104,Por fusión,0.0
5342,Cantabria,202103,Por fusión,1.0
5343,Cantabria,202102,Por fusión,0.0
5344,Cantabria,202101,Por fusión,2.0
5345,Cantabria,202012,Por fusión,0.0
5346,Cantabria,202011,Por fusión,0.0
5347,Cantabria,202010,Por fusión,3.0
5348,Cantabria,202009,Por fusión,0.0
5349,Cantabria,202008,Por fusión,1.0
5350,Cantabria,202007,Por fusión,4.0
5351,Cantabria,202006,Por fusión,0.0
5352,Cantabria,202005,Por fusión,0.0
5353,Cantabria,202004,Por fusión,0.0
5354,Cantabria,202003,Por fusión,3.0
5355,Cantabria,202002,Por fusión,0.0
5356,Cantabria,202001,Por fusión,1.0
5357,Cantabria,201912,Por fusión,1.0
5358,Cantabria,201911,Por fusión,2.0
5359,Cantabria,201910,Por fusión,4.0
5360,Cantabria,201909,Por fusión,0.0
5361,Cantabria,201908,Por fusión,0.0
5362,Cantabria,201907,Por fusión,1.0
5363,Cantabria,201906,Por fusión,0.0
5364,Cantabria,201905,Por fusión,3.0
5365,Cantabria,201904,Por fusión,0.0
5366,Cantabria,201903,Por fusión,1.0
5367,Cantabria,201902,Por fusión,1.0
5368,Cantabria,201901,Por fusión,0.0
5369,Cantabria,201812,Por fusión,3.0
5370,Cantabria,201811,Por fusión,1.0
5371,Cantabria,201810,Por fusión,1.0
5372,Cantabria,201809,Por fusión,0.0
5373,Cantabria,201808,Por fusión,1.0
5374,Cantabria,201807,Por fusión,1.0
5375,Cantabria,201806,Por fusión,0.0
5376,Cantabria,201805,Por fusión,0.0
5377,Cantabria,201804,Por fusión,2.0
5378,Cantabria,201803,Por fusión,0.0
5379,Cantabria,201802,Por fusión,1.0
5380,Cantabria,201801,Por fusión,1.0
5381,Cantabria,201712,Por fusión,0.0
5382,Cantabria,201711,Por fusión,2.0
5383,Cantabria,201710,Por fusión,2.0
5384,Cantabria,201709,Por fusión,2.0
5385,Cantabria,201708,Por fusión,1.0
5386,Cantabria,201707,Por fusión,0.0
5387,Cantabria,201706,Por fusión,0.0
5388,Cantabria,201705,Por fusión,0.0
5389,Cantabria,201704,Por fusión,0.0
5390,Cantabria,201703,Por fusión,1.0
5391,Cantabria,201702,Por fusión,0.0
5392,Cantabria,201701,Por fusión,3.0
5393,Cantabria,201612,Por fusión,0.0
5394,Cantabria,201611,Por fusión,2.0
5395,Cantabria,201610,Por fusión,0.0
5396,Cantabria,201609,Por fusión,1.0
5397,Cantabria,201608,Por fusión,0.0
5398,Cantabria,201607,Por fusión,1.0
5399,Cantabria,201606,Por fusión,0.0
5400,Cantabria,201605,Por fusión,2.0
5401,Cantabria,201604,Por fusión,0.0
5402,Cantabria,201603,Por fusión,2.0
5403,Cantabria,201602,Por fusión,1.0
5404,Cantabria,201601,Por fusión,2.0
5405,Cantabria,201512,Por fusión,0.0
5406,Cantabria,201511,Por fusión,1.0
5407,Cantabria,201510,Por fusión,1.0
5408,Cantabria,201509,Por fusión,4.0
5409,Cantabria,201508,Por fusión,0.0
5410,Cantabria,201507,Por fusión,1.0
5411,Cantabria,201506,Por fusión,0.0
5412,Cantabria,201505,Por fusión,2.0
5413,Cantabria,201504,Por fusión,1.0
5414,Cantabria,201503,Por fusión,2.0
5415,Cantabria,201502,Por fusión,1.0
5416,Cantabria,201501,Por fusión,0.0
5417,Cantabria,201412,Por fusión,1.0
5418,Cantabria,201411,Por fusión,1.0
5419,Cantabria,201410,Por fusión,1.0
5420,Cantabria,201409,Por fusión,1.0
5421,Cantabria,201408,Por fusión,0.0
5422,Cantabria,201407,Por fusión,0.0
5423,Cantabria,201406,Por fusión,0.0
5424,Cantabria,201405,Por fusión,3.0
5425,Cantabria,201404,Por fusión,0.0
5426,Cantabria,201403,Por fusión,1.0
5427,Cantabria,201402,Por fusión,2.0
5428,Cantabria,201401,Por fusión,0.0
5429,Cantabria,201312,Por fusión,3.0
5430,Cantabria,201311,Por fusión,0.0
5431,Cantabria,201310,Por fusión,3.0
5432,Cantabria,201309,Por fusión,0.0
5433,Cantabria,201308,Por fusión,1.0
5434,Cantabria,201307,Por fusión,3.0
5435,Cantabria,201306,Por fusión,0.0
5436,Cantabria,201305,Por fusión,0.0
5437,Cantabria,201304,Por fusión,1.0
5438,Cantabria,201303,Por fusión,0.0
5439,Cantabria,201302,Por fusión,1.0
5440,Cantabria,201301,Por fusión,0.0
5441,Cantabria,201212,Por fusión,3.0
5442,Cantabria,201211,Por fusión,5.0
5443,Cantabria,201210,Por fusión,0.0
5444,Cantabria,201209,Por fusión,4.0
5445,Cantabria,201208,Por fusión,1.0
5446,Cantabria,201207,Por fusión,0.0
5447,Cantabria,201206,Por fusión,0.0
5448,Cantabria,201205,Por fusión,1.0
5449,Cantabria,201204,Por fusión,2.0
5450,Cantabria,201203,Por fusión,0.0
5451,Cantabria,201202,Por fusión,1.0
5452,Cantabria,201201,Por fusión,4.0
5453,Cantabria,201112,Por fusión,0.0
5454,Cantabria,201111,Por fusión,0.0
5455,Cantabria,201110,Por fusión,0.0
5456,Cantabria,201109,Por fusión,0.0
5457,Cantabria,201108,Por fusión,1.0
5458,Cantabria,201107,Por fusión,0.0
5459,Cantabria,201106,Por fusión,0.0
5460,Cantabria,201105,Por fusión,2.0
5461,Cantabria,201104,Por fusión,1.0
5462,Cantabria,201103,Por fusión,1.0
5463,Cantabria,201102,Por fusión,1.0
5464,Cantabria,201101,Por fusión,3.0
5465,Cantabria,201012,Por fusión,3.0
5466,Cantabria,201011,Por fusión,2.0
5467,Cantabria,201010,Por fusión,0.0
5468,Cantabria,201009,Por fusión,0.0
5469,Cantabria,201008,Por fusión,0.0
5470,Cantabria,201007,Por fusión,0.0
5471,Cantabria,201006,Por fusión,2.0
5472,Cantabria,201005,Por fusión,0.0
5473,Cantabria,201004,Por fusión,0.0
5474,Cantabria,201003,Por fusión,4.0
5475,Cantabria,201002,Por fusión,0.0
5476,Cantabria,201001,Por fusión,1.0
5477,Cantabria,200912,Por fusión,1.0
5478,Cantabria,200911,Por fusión,0.0
5479,Cantabria,200910,Por fusión,2.0
5480,Cantabria,200909,Por fusión,1.0
5481,Cantabria,200908,Por fusión,1.0
5482,Cantabria,200907,Por fusión,0.0
5483,Cantabria,200906,Por fusión,0.0
5484,Cantabria,200905,Por fusión,2.0
5485,Cantabria,200904,Por fusión,0.0
5486,Cantabria,200903,Por fusión,0.0
5487,Cantabria,200902,Por fusión,0.0
5488,Cantabria,200901,Por fusión,0.0
5489,Cantabria,200812,Por fusión,3.0
5490,Cantabria,200811,Por fusión,2.0
5491,Cantabria,200810,Por fusión,0.0
5492,Cantabria,200809,Por fusión,0.0
5493,Cantabria,200808,Por fusión,0.0
5494,Cantabria,200807,Por fusión,0.0
5495,Cantabria,200806,Por fusión,0.0
5496,Cantabria,200805,Por fusión,0.0
5497,Cantabria,200804,Por fusión,0.0
5498,Cantabria,200803,Por fusión,1.0
5499,Cantabria,200802,Por fusión,0.0
5500,Cantabria,200801,Por fusión,1.0
5501,Castilla y León,202604,Por fusión,4.0
5502,Castilla y León,202603,Por fusión,7.0
5503,Castilla y León,202602,Por fusión,6.0
5504,Castilla y León,202601,Por fusión,11.0
5505,Castilla y León,202512,Por fusión,8.0
5506,Castilla y León,202511,Por fusión,8.0
5507,Castilla y León,202510,Por fusión,12.0
5508,Castilla y León,202509,Por fusión,6.0
5509,Castilla y León,202508,Por fusión,1.0
5510,Castilla y León,202507,Por fusión,3.0
5511,Castilla y León,202506,Por fusión,9.0
5512,Castilla y León,202505,Por fusión,2.0
5513,Castilla y León,202504,Por fusión,3.0
5514,Castilla y León,202503,Por fusión,7.0
5515,Castilla y León,202502,Por fusión,6.0
5516,Castilla y León,202501,Por fusión,12.0
5517,Castilla y León,202412,Por fusión,5.0
5518,Castilla y León,202411,Por fusión,2.0
5519,Castilla y León,202410,Por fusión,6.0
5520,Castilla y León,202409,Por fusión,6.0
5521,Castilla y León,202408,Por fusión,2.0
5522,Castilla y León,202407,Por fusión,3.0
5523,Castilla y León,202406,Por fusión,2.0
5524,Castilla y León,202405,Por fusión,5.0
5525,Castilla y León,202404,Por fusión,3.0
5526,Castilla y León,202403,Por fusión,6.0
5527,Castilla y León,202402,Por fusión,8.0
5528,Castilla y León,202401,Por fusión,20.0
5529,Castilla y León,202312,Por fusión,7.0
5530,Castilla y León,202311,Por fusión,4.0
5531,Castilla y León,202310,Por fusión,4.0
5532,Castilla y León,202309,Por fusión,4.0
5533,Castilla y León,202308,Por fusión,6.0
5534,Castilla y León,202307,Por fusión,7.0
5535,Castilla y León,202306,Por fusión,2.0
5536,Castilla y León,202305,Por fusión,2.0
5537,Castilla y León,202304,Por fusión,9.0
5538,Castilla y León,202303,Por fusión,10.0
5539,Castilla y León,202302,Por fusión,6.0
5540,Castilla y León,202301,Por fusión,15.0
5541,Castilla y León,202212,Por fusión,7.0
5542,Castilla y León,202211,Por fusión,8.0
5543,Castilla y León,202210,Por fusión,2.0
5544,Castilla y León,202209,Por fusión,2.0
5545,Castilla y León,202208,Por fusión,1.0
5546,Castilla y León,202207,Por fusión,2.0
5547,Castilla y León,202206,Por fusión,5.0
5548,Castilla y León,202205,Por fusión,2.0
5549,Castilla y León,202204,Por fusión,5.0
5550,Castilla y León,202203,Por fusión,2.0
5551,Castilla y León,202202,Por fusión,3.0
5552,Castilla y León,202201,Por fusión,13.0
5553,Castilla y León,202112,Por fusión,4.0
5554,Castilla y León,202111,Por fusión,7.0
5555,Castilla y León,202110,Por fusión,6.0
5556,Castilla y León,202109,Por fusión,7.0
5557,Castilla y León,202108,Por fusión,5.0
5558,Castilla y León,202107,Por fusión,8.0
5559,Castilla y León,202106,Por fusión,5.0
5560,Castilla y León,202105,Por fusión,5.0
5561,Castilla y León,202104,Por fusión,3.0
5562,Castilla y León,202103,Por fusión,6.0
5563,Castilla y León,202102,Por fusión,6.0
5564,Castilla y León,202101,Por fusión,5.0
5565,Castilla y León,202012,Por fusión,8.0
5566,Castilla y León,202011,Por fusión,5.0
5567,Castilla y León,202010,Por fusión,9.0
5568,Castilla y León,202009,Por fusión,8.0
5569,Castilla y León,202008,Por fusión,2.0
5570,Castilla y León,202007,Por fusión,7.0
5571,Castilla y León,202006,Por fusión,4.0
5572,Castilla y León,202005,Por fusión,0.0
5573,Castilla y León,202004,Por fusión,2.0
5574,Castilla y León,202003,Por fusión,2.0
5575,Castilla y León,202002,Por fusión,11.0
5576,Castilla y León,202001,Por fusión,14.0
5577,Castilla y León,201912,Por fusión,8.0
5578,Castilla y León,201911,Por fusión,3.0
5579,Castilla y León,201910,Por fusión,1.0
5580,Castilla y León,201909,Por fusión,7.0
5581,Castilla y León,201908,Por fusión,7.0
5582,Castilla y León,201907,Por fusión,3.0
5583,Castilla y León,201906,Por fusión,2.0
5584,Castilla y León,201905,Por fusión,2.0
5585,Castilla y León,201904,Por fusión,6.0
5586,Castilla y León,201903,Por fusión,8.0
5587,Castilla y León,201902,Por fusión,12.0
5588,Castilla y León,201901,Por fusión,9.0
5589,Castilla y León,201812,Por fusión,6.0
5590,Castilla y León,201811,Por fusión,0.0
5591,Castilla y León,201810,Por fusión,10.0
5592,Castilla y León,201809,Por fusión,0.0
5593,Castilla y León,201808,Por fusión,5.0
5594,Castilla y León,201807,Por fusión,3.0
5595,Castilla y León,201806,Por fusión,2.0
5596,Castilla y León,201805,Por fusión,7.0
5597,Castilla y León,201804,Por fusión,2.0
5598,Castilla y León,201803,Por fusión,3.0
5599,Castilla y León,201802,Por fusión,6.0
5600,Castilla y León,201801,Por fusión,17.0
5601,Castilla y León,201712,Por fusión,27.0
5602,Castilla y León,201711,Por fusión,9.0
5603,Castilla y León,201710,Por fusión,1.0
5604,Castilla y León,201709,Por fusión,5.0
5605,Castilla y León,201708,Por fusión,12.0
5606,Castilla y León,201707,Por fusión,1.0
5607,Castilla y León,201706,Por fusión,2.0
5608,Castilla y León,201705,Por fusión,1.0
5609,Castilla y León,201704,Por fusión,0.0
5610,Castilla y León,201703,Por fusión,4.0
5611,Castilla y León,201702,Por fusión,10.0
