id_dis,id_tiempo,razon,numero_sociedades,id_territorio
6388,202509,por_fusion,3,12
6389,202508,por_fusion,0,12
6390,202507,por_fusion,1,12
6391,202506,por_fusion,2,12
6392,202505,por_fusion,0,12
6393,202504,por_fusion,5,12
6394,202503,por_fusion,0,12
6395,202502,por_fusion,3,12
6396,202501,por_fusion,0,12
6397,202412,por_fusion,0,12
6398,202411,por_fusion,1,12
6399,202410,por_fusion,4,12
6400,202409,por_fusion,1,12
6401,202408,por_fusion,0,12
6402,202407,por_fusion,2,12
6403,202406,por_fusion,2,12
6404,202405,por_fusion,0,12
6405,202404,por_fusion,0,12
6406,202403,por_fusion,0,12
6407,202402,por_fusion,1,12
6408,202401,por_fusion,6,12
6409,202312,por_fusion,3,12
6410,202311,por_fusion,3,12
6411,202310,por_fusion,2,12
6412,202309,por_fusion,0,12
6413,202308,por_fusion,0,12
6414,202307,por_fusion,1,12
6415,202306,por_fusion,1,12
6416,202305,por_fusion,0,12
6417,202304,por_fusion,0,12
6418,202303,por_fusion,1,12
6419,202302,por_fusion,1,12
6420,202301,por_fusion,1,12
6421,202212,por_fusion,3,12
6422,202211,por_fusion,0,12
6423,202210,por_fusion,1,12
6424,202209,por_fusion,0,12
6425,202208,por_fusion,0,12
6426,202207,por_fusion,1,12
6427,202206,por_fusion,0,12
6428,202205,por_fusion,0,12
6429,202204,por_fusion,3,12
6430,202203,por_fusion,1,12
6431,202202,por_fusion,1,12
6432,202201,por_fusion,3,12
6433,202112,por_fusion,2,12
6434,202111,por_fusion,0,12
6435,202110,por_fusion,0,12
6436,202109,por_fusion,1,12
6437,202108,por_fusion,6,12
6438,202107,por_fusion,2,12
6439,202106,por_fusion,0,12
6440,202105,por_fusion,0,12
6441,202104,por_fusion,0,12
6442,202103,por_fusion,2,12
6443,202102,por_fusion,5,12
6444,202101,por_fusion,2,12
6445,202012,por_fusion,0,12
6446,202011,por_fusion,1,12
6447,202010,por_fusion,0,12
6448,202009,por_fusion,3,12
6449,202008,por_fusion,1,12
6450,202007,por_fusion,0,12
6451,202006,por_fusion,3,12
6452,202005,por_fusion,0,12
6453,202004,por_fusion,0,12
6454,202003,por_fusion,0,12
6455,202002,por_fusion,0,12
6456,202001,por_fusion,1,12
6457,201912,por_fusion,8,12
6458,201911,por_fusion,0,12
6459,201910,por_fusion,2,12
6460,201909,por_fusion,0,12
6461,201908,por_fusion,0,12
6462,201907,por_fusion,4,12
6463,201906,por_fusion,2,12
6464,201905,por_fusion,0,12
6465,201904,por_fusion,0,12
6466,201903,por_fusion,0,12
6467,201902,por_fusion,0,12
6468,201901,por_fusion,4,12
6469,201812,por_fusion,0,12
6470,201811,por_fusion,1,12
6471,201810,por_fusion,2,12
6472,201809,por_fusion,1,12
6473,201808,por_fusion,1,12
6474,201807,por_fusion,0,12
6475,201806,por_fusion,0,12
6476,201805,por_fusion,1,12
6477,201804,por_fusion,0,12
6478,201803,por_fusion,0,12
6479,201802,por_fusion,1,12
6480,201801,por_fusion,0,12
6481,201712,por_fusion,0,12
6482,201711,por_fusion,0,12
6483,201710,por_fusion,1,12
6484,201709,por_fusion,1,12
6485,201708,por_fusion,1,12
6486,201707,por_fusion,1,12
6487,201706,por_fusion,2,12
6488,201705,por_fusion,1,12
6489,201704,por_fusion,0,12
6490,201703,por_fusion,3,12
6491,201702,por_fusion,3,12
6492,201701,por_fusion,6,12
6493,201612,por_fusion,0,12
6494,201611,por_fusion,1,12
6495,201610,por_fusion,1,12
6496,201609,por_fusion,3,12
6497,201608,por_fusion,1,12
6498,201607,por_fusion,0,12
6499,201606,por_fusion,4,12
6500,201605,por_fusion,0,12
6501,201604,por_fusion,0,12
6502,201603,por_fusion,5,12
6503,201602,por_fusion,1,12
6504,201601,por_fusion,5,12
6505,201512,por_fusion,2,12
6506,201511,por_fusion,1,12
6507,201510,por_fusion,3,12
6508,201509,por_fusion,0,12
6509,201508,por_fusion,0,12
6510,201507,por_fusion,1,12
6511,201506,por_fusion,0,12
6512,201505,por_fusion,0,12
6513,201504,por_fusion,0,12
6514,201503,por_fusion,1,12
6515,201502,por_fusion,2,12
6516,201501,por_fusion,2,12
6517,201412,por_fusion,22,12
6518,201411,por_fusion,2,12
6519,201410,por_fusion,1,12
6520,201409,por_fusion,1,12
6521,201408,por_fusion,0,12
6522,201407,por_fusion,3,12
6523,201406,por_fusion,1,12
6524,201405,por_fusion,4,12
6525,201404,por_fusion,0,12
6526,201403,por_fusion,1,12
6527,201402,por_fusion,1,12
6528,201401,por_fusion,1,12
6529,201312,por_fusion,1,12
6530,201311,por_fusion,5,12
6531,201310,por_fusion,3,12
6532,201309,por_fusion,1,12
6533,201308,por_fusion,1,12
6534,201307,por_fusion,0,12
6535,201306,por_fusion,3,12
6536,201305,por_fusion,1,12
6537,201304,por_fusion,3,12
6538,201303,por_fusion,0,12
6539,201302,por_fusion,1,12
6540,201301,por_fusion,22,12
6541,201212,por_fusion,7,12
6542,201211,por_fusion,0,12
6543,201210,por_fusion,2,12
6544,201209,por_fusion,0,12
6545,201208,por_fusion,4,12
6546,201207,por_fusion,4,12
6547,201206,por_fusion,1,12
6548,201205,por_fusion,1,12
6549,201204,por_fusion,4,12
6550,201203,por_fusion,6,12
6551,201202,por_fusion,1,12
6552,201201,por_fusion,2,12
6553,201112,por_fusion,3,12
6554,201111,por_fusion,1,12
6555,201110,por_fusion,2,12
6556,201109,por_fusion,0,12
6557,201108,por_fusion,1,12
6558,201107,por_fusion,2,12
6559,201106,por_fusion,0,12
6560,201105,por_fusion,2,12
6561,201104,por_fusion,1,12
6562,201103,por_fusion,2,12
6563,201102,por_fusion,0,12
6564,201101,por_fusion,2,12
6565,201012,por_fusion,5,12
6566,201011,por_fusion,0,12
6567,201010,por_fusion,2,12
6568,201009,por_fusion,1,12
6569,201008,por_fusion,4,12
6570,201007,por_fusion,8,12
6571,201006,por_fusion,0,12
6572,201005,por_fusion,0,12
6573,201004,por_fusion,1,12
6574,201003,por_fusion,1,12
6575,201002,por_fusion,2,12
6576,201001,por_fusion,0,12
6577,200912,por_fusion,3,12
6578,200911,por_fusion,0,12
6579,200910,por_fusion,0,12
6580,200909,por_fusion,1,12
6581,200908,por_fusion,0,12
6582,200907,por_fusion,1,12
6583,200906,por_fusion,0,12
6584,200905,por_fusion,0,12
6585,200904,por_fusion,1,12
6586,200903,por_fusion,1,12
6587,200902,por_fusion,0,12
6588,200901,por_fusion,0,12
6589,200812,por_fusion,2,12
6590,200811,por_fusion,0,12
6591,200810,por_fusion,0,12
6592,200809,por_fusion,1,12
6593,200808,por_fusion,0,12
6594,200807,por_fusion,0,12
6595,200806,por_fusion,0,12
6596,200805,por_fusion,0,12
6597,200804,por_fusion,2,12
6598,200803,por_fusion,0,12
6599,200802,por_fusion,1,12
6600,200801,por_fusion,2,12
6601,202604,por_fusion,9,13
6602,202603,por_fusion,9,13
6603,202602,por_fusion,4,13
6604,202601,por_fusion,14,13
6605,202512,por_fusion,9,13
6606,202511,por_fusion,7,13
6607,202510,por_fusion,7,13
6608,202509,por_fusion,3,13
6609,202508,por_fusion,8,13
6610,202507,por_fusion,8,13
6611,202506,por_fusion,7,13
6612,202505,por_fusion,1,13
6613,202504,por_fusion,5,13
6614,202503,por_fusion,5,13
6615,202502,por_fusion,11,13
6616,202501,por_fusion,12,13
6617,202412,por_fusion,18,13
6618,202411,por_fusion,7,13
6619,202410,por_fusion,10,13
6620,202409,por_fusion,2,13
6621,202408,por_fusion,11,13
6622,202407,por_fusion,12,13
6623,202406,por_fusion,8,13
6624,202405,por_fusion,5,13
6625,202404,por_fusion,5,13
6626,202403,por_fusion,3,13
6627,202402,por_fusion,7,13
6628,202401,por_fusion,22,13
6629,202312,por_fusion,14,13
6630,202311,por_fusion,8,13
6631,202310,por_fusion,4,13
6632,202309,por_fusion,2,13
6633,202308,por_fusion,7,13
6634,202307,por_fusion,3,13
6635,202306,por_fusion,2,13
6636,202305,por_fusion,4,13
6637,202304,por_fusion,4,13
6638,202303,por_fusion,4,13
6639,202302,por_fusion,6,13
6640,202301,por_fusion,14,13
6641,202212,por_fusion,13,13
6642,202211,por_fusion,10,13
6643,202210,por_fusion,8,13
6644,202209,por_fusion,9,13
6645,202208,por_fusion,6,13
6646,202207,por_fusion,4,13
6647,202206,por_fusion,1,13
6648,202205,por_fusion,3,13
6649,202204,por_fusion,1,13
6650,202203,por_fusion,6,13
6651,202202,por_fusion,6,13
6652,202201,por_fusion,19,13
6653,202112,por_fusion,11,13
6654,202111,por_fusion,5,13
6655,202110,por_fusion,8,13
6656,202109,por_fusion,7,13
6657,202108,por_fusion,13,13
6658,202107,por_fusion,6,13
6659,202106,por_fusion,5,13
6660,202105,por_fusion,3,13
6661,202104,por_fusion,3,13
6662,202103,por_fusion,9,13
6663,202102,por_fusion,17,13
6664,202101,por_fusion,9,13
6665,202012,por_fusion,18,13
6666,202011,por_fusion,6,13
6667,202010,por_fusion,8,13
6668,202009,por_fusion,25,13
6669,202008,por_fusion,4,13
6670,202007,por_fusion,2,13
6671,202006,por_fusion,1,13
6672,202005,por_fusion,1,13
6673,202004,por_fusion,1,13
6674,202003,por_fusion,4,13
6675,202002,por_fusion,7,13
6676,202001,por_fusion,12,13
6677,201912,por_fusion,7,13
6678,201911,por_fusion,11,13
6679,201910,por_fusion,8,13
6680,201909,por_fusion,3,13
6681,201908,por_fusion,2,13
6682,201907,por_fusion,1,13
6683,201906,por_fusion,4,13
6684,201905,por_fusion,5,13
6685,201904,por_fusion,63,13
6686,201903,por_fusion,4,13
6687,201902,por_fusion,3,13
6688,201901,por_fusion,21,13
6689,201812,por_fusion,13,13
6690,201811,por_fusion,6,13
6691,201810,por_fusion,13,13
6692,201809,por_fusion,5,13
6693,201808,por_fusion,3,13
6694,201807,por_fusion,5,13
6695,201806,por_fusion,1,13
6696,201805,por_fusion,8,13
6697,201804,por_fusion,4,13
6698,201803,por_fusion,3,13
6699,201802,por_fusion,8,13
6700,201801,por_fusion,13,13
6701,201712,por_fusion,17,13
6702,201711,por_fusion,9,13
6703,201710,por_fusion,6,13
6704,201709,por_fusion,10,13
6705,201708,por_fusion,8,13
6706,201707,por_fusion,2,13
6707,201706,por_fusion,5,13
6708,201705,por_fusion,3,13
6709,201704,por_fusion,4,13
6710,201703,por_fusion,5,13
6711,201702,por_fusion,4,13
6712,201701,por_fusion,16,13
6713,201612,por_fusion,10,13
6714,201611,por_fusion,7,13
6715,201610,por_fusion,11,13
6716,201609,por_fusion,4,13
6717,201608,por_fusion,5,13
6718,201607,por_fusion,5,13
6719,201606,por_fusion,4,13
6720,201605,por_fusion,4,13
6721,201604,por_fusion,3,13
6722,201603,por_fusion,11,13
6723,201602,por_fusion,5,13
6724,201601,por_fusion,18,13
6725,201512,por_fusion,12,13
6726,201511,por_fusion,23,13
6727,201510,por_fusion,8,13
6728,201509,por_fusion,8,13
6729,201508,por_fusion,3,13
6730,201507,por_fusion,11,13
6731,201506,por_fusion,3,13
6732,201505,por_fusion,4,13
6733,201504,por_fusion,3,13
6734,201503,por_fusion,6,13
6735,201502,por_fusion,7,13
6736,201501,por_fusion,16,13
6737,201412,por_fusion,11,13
6738,201411,por_fusion,5,13
6739,201410,por_fusion,8,13
6740,201409,por_fusion,9,13
6741,201408,por_fusion,7,13
6742,201407,por_fusion,7,13
6743,201406,por_fusion,0,13
6744,201405,por_fusion,5,13
6745,201404,por_fusion,2,13
6746,201403,por_fusion,5,13
6747,201402,por_fusion,6,13
6748,201401,por_fusion,21,13
6749,201312,por_fusion,8,13
6750,201311,por_fusion,10,13
6751,201310,por_fusion,20,13
6752,201309,por_fusion,16,13
6753,201308,por_fusion,5,13
6754,201307,por_fusion,11,13
6755,201306,por_fusion,7,13
6756,201305,por_fusion,1,13
6757,201304,por_fusion,2,13
6758,201303,por_fusion,4,13
6759,201302,por_fusion,6,13
6760,201301,por_fusion,16,13
6761,201212,por_fusion,6,13
6762,201211,por_fusion,25,13
6763,201210,por_fusion,6,13
6764,201209,por_fusion,4,13
6765,201208,por_fusion,2,13
6766,201207,por_fusion,5,13
6767,201206,por_fusion,11,13
6768,201205,por_fusion,1,13
6769,201204,por_fusion,7,13
6770,201203,por_fusion,9,13
6771,201202,por_fusion,15,13
6772,201201,por_fusion,19,13
6773,201112,por_fusion,10,13
6774,201111,por_fusion,4,13
6775,201110,por_fusion,31,13
6776,201109,por_fusion,13,13
6777,201108,por_fusion,8,13
6778,201107,por_fusion,10,13
6779,201106,por_fusion,7,13
6780,201105,por_fusion,3,13
6781,201104,por_fusion,1,13
6782,201103,por_fusion,1,13
6783,201102,por_fusion,7,13
6784,201101,por_fusion,16,13
6785,201012,por_fusion,14,13
6786,201011,por_fusion,6,13
6787,201010,por_fusion,12,13
6788,201009,por_fusion,5,13
6789,201008,por_fusion,4,13
6790,201007,por_fusion,11,13
6791,201006,por_fusion,5,13
6792,201005,por_fusion,16,13
6793,201004,por_fusion,4,13
6794,201003,por_fusion,11,13
6795,201002,por_fusion,10,13
6796,201001,por_fusion,16,13
6797,200912,por_fusion,32,13
6798,200911,por_fusion,7,13
6799,200910,por_fusion,11,13
6800,200909,por_fusion,11,13
6801,200908,por_fusion,10,13
6802,200907,por_fusion,13,13
6803,200906,por_fusion,1,13
6804,200905,por_fusion,4,13
6805,200904,por_fusion,4,13
6806,200903,por_fusion,2,13
6807,200902,por_fusion,7,13
6808,200901,por_fusion,14,13
6809,200812,por_fusion,22,13
6810,200811,por_fusion,19,13
6811,200810,por_fusion,12,13
6812,200809,por_fusion,5,13
6813,200808,por_fusion,8,13
6814,200807,por_fusion,6,13
6815,200806,por_fusion,9,13
6816,200805,por_fusion,3,13
6817,200804,por_fusion,3,13
6818,200803,por_fusion,9,13
6819,200802,por_fusion,2,13
6820,200801,por_fusion,10,13
6821,202604,por_fusion,204,14
6822,202603,por_fusion,33,14
6823,202602,por_fusion,53,14
6824,202601,por_fusion,117,14
6825,202512,por_fusion,174,14
6826,202511,por_fusion,85,14
6827,202510,por_fusion,82,14
6828,202509,por_fusion,88,14
6829,202508,por_fusion,72,14
6830,202507,por_fusion,72,14
6831,202506,por_fusion,57,14
6832,202505,por_fusion,50,14
6833,202504,por_fusion,23,14
6834,202503,por_fusion,66,14
6835,202502,por_fusion,59,14
6836,202501,por_fusion,135,14
6837,202412,por_fusion,94,14
6838,202411,por_fusion,83,14
6839,202410,por_fusion,193,14
6840,202409,por_fusion,48,14
6841,202408,por_fusion,56,14
6842,202407,por_fusion,75,14
6843,202406,por_fusion,73,14
6844,202405,por_fusion,19,14
6845,202404,por_fusion,42,14
6846,202403,por_fusion,35,14
6847,202402,por_fusion,62,14
6848,202401,por_fusion,133,14
6849,202312,por_fusion,74,14
6850,202311,por_fusion,78,14
6851,202310,por_fusion,169,14
6852,202309,por_fusion,58,14
6853,202308,por_fusion,84,14
6854,202307,por_fusion,53,14
6855,202306,por_fusion,48,14
6856,202305,por_fusion,28,14
6857,202304,por_fusion,46,14
6858,202303,por_fusion,112,14
6859,202302,por_fusion,92,14
6860,202301,por_fusion,257,14
6861,202212,por_fusion,107,14
6862,202211,por_fusion,178,14
6863,202210,por_fusion,122,14
6864,202209,por_fusion,49,14
6865,202208,por_fusion,107,14
6866,202207,por_fusion,98,14
6867,202206,por_fusion,59,14
6868,202205,por_fusion,70,14
6869,202204,por_fusion,160,14
6870,202203,por_fusion,446,14
6871,202202,por_fusion,76,14
6872,202201,por_fusion,123,14
6873,202112,por_fusion,127,14
6874,202111,por_fusion,166,14
6875,202110,por_fusion,230,14
6876,202109,por_fusion,67,14
6877,202108,por_fusion,38,14
6878,202107,por_fusion,99,14
6879,202106,por_fusion,34,14
6880,202105,por_fusion,27,14
6881,202104,por_fusion,216,14
6882,202103,por_fusion,52,14
6883,202102,por_fusion,109,14
6884,202101,por_fusion,205,14
6885,202012,por_fusion,217,14
6886,202011,por_fusion,275,14
6887,202010,por_fusion,91,14
6888,202009,por_fusion,266,14
6889,202008,por_fusion,57,14
6890,202007,por_fusion,90,14
6891,202006,por_fusion,65,14
6892,202005,por_fusion,38,14
6893,202004,por_fusion,19,14
6894,202003,por_fusion,56,14
6895,202002,por_fusion,205,14
6896,202001,por_fusion,233,14
6897,201912,por_fusion,132,14
6898,201911,por_fusion,70,14
6899,201910,por_fusion,121,14
6900,201909,por_fusion,152,14
6901,201908,por_fusion,35,14
6902,201907,por_fusion,88,14
6903,201906,por_fusion,28,14
6904,201905,por_fusion,139,14
6905,201904,por_fusion,36,14
6906,201903,por_fusion,129,14
6907,201902,por_fusion,47,14
6908,201901,por_fusion,214,14
6909,201812,por_fusion,70,14
6910,201811,por_fusion,110,14
6911,201810,por_fusion,104,14
6912,201809,por_fusion,64,14
6913,201808,por_fusion,103,14
6914,201807,por_fusion,199,14
6915,201806,por_fusion,37,14
6916,201805,por_fusion,116,14
6917,201804,por_fusion,36,14
6918,201803,por_fusion,48,14
6919,201802,por_fusion,72,14
6920,201801,por_fusion,204,14
6921,201712,por_fusion,133,14
6922,201711,por_fusion,72,14
6923,201710,por_fusion,84,14
6924,201709,por_fusion,93,14
6925,201708,por_fusion,37,14
6926,201707,por_fusion,103,14
6927,201706,por_fusion,30,14
6928,201705,por_fusion,28,14
6929,201704,por_fusion,19,14
6930,201703,por_fusion,66,14
6931,201702,por_fusion,75,14
6932,201701,por_fusion,152,14
6933,201612,por_fusion,145,14
6934,201611,por_fusion,50,14
6935,201610,por_fusion,100,14
6936,201609,por_fusion,52,14
6937,201608,por_fusion,110,14
6938,201607,por_fusion,39,14
6939,201606,por_fusion,83,14
6940,201605,por_fusion,34,14
6941,201604,por_fusion,46,14
6942,201603,por_fusion,69,14
6943,201602,por_fusion,59,14
6944,201601,por_fusion,228,14
6945,201512,por_fusion,128,14
6946,201511,por_fusion,101,14
6947,201510,por_fusion,76,14
6948,201509,por_fusion,43,14
6949,201508,por_fusion,35,14
6950,201507,por_fusion,34,14
6951,201506,por_fusion,43,14
6952,201505,por_fusion,19,14
6953,201504,por_fusion,43,14
6954,201503,por_fusion,46,14
6955,201502,por_fusion,36,14
6956,201501,por_fusion,64,14
6957,201412,por_fusion,49,14
6958,201411,por_fusion,26,14
6959,201410,por_fusion,83,14
6960,201409,por_fusion,48,14
6961,201408,por_fusion,52,14
6962,201407,por_fusion,32,14
6963,201406,por_fusion,26,14
6964,201405,por_fusion,17,14
6965,201404,por_fusion,21,14
6966,201403,por_fusion,40,14
6967,201402,por_fusion,50,14
6968,201401,por_fusion,96,14
6969,201312,por_fusion,70,14
6970,201311,por_fusion,47,14
6971,201310,por_fusion,130,14
6972,201309,por_fusion,39,14
6973,201308,por_fusion,21,14
6974,201307,por_fusion,43,14
6975,201306,por_fusion,38,14
6976,201305,por_fusion,18,14
6977,201304,por_fusion,28,14
6978,201303,por_fusion,13,14
6979,201302,por_fusion,65,14
6980,201301,por_fusion,83,14
6981,201212,por_fusion,59,14
6982,201211,por_fusion,60,14
6983,201210,por_fusion,68,14
6984,201209,por_fusion,28,14
6985,201208,por_fusion,21,14
6986,201207,por_fusion,71,14
6987,201206,por_fusion,42,14
6988,201205,por_fusion,33,14
6989,201204,por_fusion,19,14
6990,201203,por_fusion,59,14
6991,201202,por_fusion,36,14
6992,201201,por_fusion,125,14
6993,201112,por_fusion,99,14
6994,201111,por_fusion,46,14
6995,201110,por_fusion,82,14
6996,201109,por_fusion,73,14
6997,201108,por_fusion,31,14
6998,201107,por_fusion,45,14
6999,201106,por_fusion,42,14
7000,201105,por_fusion,37,14
7001,201104,por_fusion,19,14
7002,201103,por_fusion,31,14
7003,201102,por_fusion,57,14
7004,201101,por_fusion,131,14
7005,201012,por_fusion,100,14
7006,201011,por_fusion,70,14
7007,201010,por_fusion,70,14
7008,201009,por_fusion,51,14
7009,201008,por_fusion,45,14
7010,201007,por_fusion,43,14
7011,201006,por_fusion,31,14
7012,201005,por_fusion,38,14
7013,201004,por_fusion,33,14
7014,201003,por_fusion,35,14
7015,201002,por_fusion,49,14
7016,201001,por_fusion,64,14
7017,200912,por_fusion,109,14
7018,200911,por_fusion,109,14
7019,200910,por_fusion,88,14
7020,200909,por_fusion,63,14
7021,200908,por_fusion,59,14
7022,200907,por_fusion,55,14
7023,200906,por_fusion,31,14
7024,200905,por_fusion,21,14
7025,200904,por_fusion,9,14
7026,200903,por_fusion,40,14
7027,200902,por_fusion,43,14
7028,200901,por_fusion,78,14
7029,200812,por_fusion,71,14
7030,200811,por_fusion,71,14
7031,200810,por_fusion,80,14
7032,200809,por_fusion,152,14
7033,200808,por_fusion,39,14
7034,200807,por_fusion,115,14
7035,200806,por_fusion,18,14
7036,200805,por_fusion,40,14
7037,200804,por_fusion,30,14
7038,200803,por_fusion,26,14
7039,200802,por_fusion,35,14
7040,200801,por_fusion,61,14
7041,202604,por_fusion,1,15
7042,202603,por_fusion,11,15
7043,202602,por_fusion,4,15
7044,202601,por_fusion,12,15
7045,202512,por_fusion,11,15
7046,202511,por_fusion,5,15
7047,202510,por_fusion,3,15
7048,202509,por_fusion,9,15
7049,202508,por_fusion,7,15
7050,202507,por_fusion,11,15
7051,202506,por_fusion,1,15
7052,202505,por_fusion,2,15
7053,202504,por_fusion,1,15
7054,202503,por_fusion,11,15
7055,202502,por_fusion,13,15
7056,202501,por_fusion,5,15
7057,202412,por_fusion,2,15
7058,202411,por_fusion,3,15
7059,202410,por_fusion,5,15
7060,202409,por_fusion,0,15
7061,202408,por_fusion,1,15
7062,202407,por_fusion,9,15
7063,202406,por_fusion,1,15
7064,202405,por_fusion,0,15
7065,202404,por_fusion,4,15
7066,202403,por_fusion,5,15
7067,202402,por_fusion,2,15
7068,202401,por_fusion,14,15
7069,202312,por_fusion,2,15
7070,202311,por_fusion,2,15
7071,202310,por_fusion,6,15
7072,202309,por_fusion,5,15
7073,202308,por_fusion,1,15
7074,202307,por_fusion,4,15
7075,202306,por_fusion,3,15
7076,202305,por_fusion,2,15
7077,202304,por_fusion,2,15
7078,202303,por_fusion,5,15
7079,202302,por_fusion,6,15
7080,202301,por_fusion,1,15
7081,202212,por_fusion,2,15
7082,202211,por_fusion,5,15
7083,202210,por_fusion,7,15
7084,202209,por_fusion,5,15
7085,202208,por_fusion,2,15
7086,202207,por_fusion,5,15
7087,202206,por_fusion,2,15
7088,202205,por_fusion,1,15
7089,202204,por_fusion,5,15
7090,202203,por_fusion,8,15
7091,202202,por_fusion,1,15
7092,202201,por_fusion,2,15
7093,202112,por_fusion,2,15
7094,202111,por_fusion,5,15
7095,202110,por_fusion,5,15
7096,202109,por_fusion,0,15
7097,202108,por_fusion,0,15
7098,202107,por_fusion,1,15
7099,202106,por_fusion,1,15
7100,202105,por_fusion,0,15
7101,202104,por_fusion,0,15
7102,202103,por_fusion,4,15
7103,202102,por_fusion,6,15
7104,202101,por_fusion,8,15
7105,202012,por_fusion,8,15
7106,202011,por_fusion,4,15
7107,202010,por_fusion,0,15
7108,202009,por_fusion,5,15
7109,202008,por_fusion,5,15
7110,202007,por_fusion,2,15
7111,202006,por_fusion,3,15
7112,202005,por_fusion,2,15
7113,202004,por_fusion,2,15
7114,202003,por_fusion,0,15
7115,202002,por_fusion,3,15
7116,202001,por_fusion,12,15
7117,201912,por_fusion,3,15
7118,201911,por_fusion,0,15
7119,201910,por_fusion,5,15
7120,201909,por_fusion,2,15
7121,201908,por_fusion,3,15
7122,201907,por_fusion,1,15
7123,201906,por_fusion,2,15
7124,201905,por_fusion,2,15
7125,201904,por_fusion,0,15
7126,201903,por_fusion,0,15
7127,201902,por_fusion,3,15
7128,201901,por_fusion,9,15
7129,201812,por_fusion,1,15
7130,201811,por_fusion,4,15
7131,201810,por_fusion,6,15
7132,201809,por_fusion,4,15
7133,201808,por_fusion,10,15
7134,201807,por_fusion,1,15
7135,201806,por_fusion,3,15
7136,201805,por_fusion,4,15
7137,201804,por_fusion,0,15
7138,201803,por_fusion,3,15
7139,201802,por_fusion,5,15
7140,201801,por_fusion,10,15
7141,201712,por_fusion,3,15
7142,201711,por_fusion,4,15
7143,201710,por_fusion,2,15
7144,201709,por_fusion,1,15
7145,201708,por_fusion,3,15
7146,201707,por_fusion,4,15
7147,201706,por_fusion,6,15
7148,201705,por_fusion,0,15
7149,201704,por_fusion,4,15
7150,201703,por_fusion,0,15
7151,201702,por_fusion,3,15
7152,201701,por_fusion,5,15
7153,201612,por_fusion,4,15
7154,201611,por_fusion,2,15
7155,201610,por_fusion,2,15
7156,201609,por_fusion,2,15
7157,201608,por_fusion,3,15
7158,201607,por_fusion,4,15
7159,201606,por_fusion,1,15
7160,201605,por_fusion,6,15
7161,201604,por_fusion,0,15
7162,201603,por_fusion,1,15
7163,201602,por_fusion,1,15
7164,201601,por_fusion,8,15
7165,201512,por_fusion,9,15
7166,201511,por_fusion,4,15
7167,201510,por_fusion,1,15
7168,201509,por_fusion,2,15
7169,201508,por_fusion,1,15
7170,201507,por_fusion,3,15
7171,201506,por_fusion,1,15
7172,201505,por_fusion,0,15
7173,201504,por_fusion,2,15
7174,201503,por_fusion,2,15
7175,201502,por_fusion,20,15
7176,201501,por_fusion,4,15
7177,201412,por_fusion,3,15
7178,201411,por_fusion,5,15
7179,201410,por_fusion,2,15
7180,201409,por_fusion,4,15
7181,201408,por_fusion,1,15
7182,201407,por_fusion,0,15
7183,201406,por_fusion,6,15
7184,201405,por_fusion,3,15
7185,201404,por_fusion,0,15
7186,201403,por_fusion,2,15
7187,201402,por_fusion,1,15
7188,201401,por_fusion,3,15
7189,201312,por_fusion,4,15
7190,201311,por_fusion,3,15
7191,201310,por_fusion,8,15
7192,201309,por_fusion,0,15
7193,201308,por_fusion,1,15
7194,201307,por_fusion,1,15
7195,201306,por_fusion,1,15
7196,201305,por_fusion,0,15
7197,201304,por_fusion,4,15
7198,201303,por_fusion,1,15
7199,201302,por_fusion,4,15
7200,201301,por_fusion,3,15
7201,201212,por_fusion,1,15
7202,201211,por_fusion,5,15
7203,201210,por_fusion,2,15
7204,201209,por_fusion,0,15
7205,201208,por_fusion,0,15
7206,201207,por_fusion,2,15
7207,201206,por_fusion,2,15
7208,201205,por_fusion,2,15
7209,201204,por_fusion,0,15
7210,201203,por_fusion,1,15
7211,201202,por_fusion,1,15
7212,201201,por_fusion,3,15
7213,201112,por_fusion,7,15
7214,201111,por_fusion,0,15
7215,201110,por_fusion,0,15
7216,201109,por_fusion,1,15
7217,201108,por_fusion,1,15
7218,201107,por_fusion,6,15
7219,201106,por_fusion,1,15
7220,201105,por_fusion,3,15
7221,201104,por_fusion,2,15
7222,201103,por_fusion,4,15
7223,201102,por_fusion,2,15
7224,201101,por_fusion,2,15
7225,201012,por_fusion,4,15
7226,201011,por_fusion,5,15
7227,201010,por_fusion,4,15
7228,201009,por_fusion,4,15
7229,201008,por_fusion,1,15
7230,201007,por_fusion,1,15
7231,201006,por_fusion,1,15
7232,201005,por_fusion,3,15
7233,201004,por_fusion,11,15
7234,201003,por_fusion,0,15
7235,201002,por_fusion,2,15
7236,201001,por_fusion,7,15
7237,200912,por_fusion,3,15
7238,200911,por_fusion,11,15
7239,200910,por_fusion,16,15
7240,200909,por_fusion,3,15
7241,200908,por_fusion,1,15
7242,200907,por_fusion,1,15
7243,200906,por_fusion,2,15
7244,200905,por_fusion,2,15
7245,200904,por_fusion,2,15
7246,200903,por_fusion,3,15
7247,200902,por_fusion,7,15
7248,200901,por_fusion,4,15
7249,200812,por_fusion,3,15
7250,200811,por_fusion,1,15
7251,200810,por_fusion,0,15
7252,200809,por_fusion,1,15
7253,200808,por_fusion,2,15
7254,200807,por_fusion,0,15
7255,200806,por_fusion,2,15
7256,200805,por_fusion,1,15
7257,200804,por_fusion,7,15
7258,200803,por_fusion,6,15
7259,200802,por_fusion,0,15
7260,200801,por_fusion,7,15
